#	file	col	type	count	unique	null	min	max	samples
469	train_features.csv	g-465	float64	23814	14329	0	-10.0	8.297	0.0(15)/1.234(10)/1.209(9)/-1.064(9)/1.012(9)/1.137(9)/-1.106(8)/-1.073(8)/1.001(8)/1.168(8)
470	train_features.csv	g-466	float64	23814	12707	0	-4.766	10.0	0.0(95)/-0.3372(28)/5.0(22)/0.3372(21)/-0.6745(17)/-0.1211(11)/-1.028(11)/0.0877(10)/-1.388(10)/1.052(10)
471	train_features.csv	g-467	float64	23814	14584	0	-10.0	10.0	10.0(21)/-1.004(10)/-1.008(10)/-1.027(9)/-1.025(9)/-1.034(9)/-0.2542(8)/-1.029(8)/-0.2806(8)/-1.115(8)
472	train_features.csv	g-468	float64	23814	14430	0	-5.622	10.0	10.0(28)/0.0(18)/-0.3372(12)/-1.032(10)/-1.008(10)/-1.018(9)/-0.0447(9)/1.041(8)/-0.1461(8)/-1.135(8)
473	train_features.csv	g-469	float64	23814	13994	0	-10.0	8.177	0.0(15)/1.179(10)/1.209(10)/-1.242(10)/-1.092(9)/1.089(9)/-1.04(9)/1.119(8)/1.45(8)/1.015(8)
474	train_features.csv	g-470	float64	23814	14334	0	-10.0	5.911	0.0(12)/1.08(11)/1.046(11)/1.012(11)/1.039(10)/1.037(10)/-1.012(9)/1.066(9)/1.153(9)/1.04(9)
475	train_features.csv	g-471	float64	23814	13925	0	-10.0	7.682	-1.002(11)/0.0(11)/-1.004(11)/-1.071(11)/1.071(10)/1.132(10)/-1.15(10)/1.091(9)/-1.019(9)/-1.007(9)
476	train_features.csv	g-472	float64	23814	13511	0	-7.532	10.0	0.0(31)/-0.3372(12)/1.059(11)/0.3372(11)/1.012(10)/-1.171(9)/1.081(9)/1.092(9)/-1.051(9)/-1.011(9)
477	train_features.csv	g-473	float64	23814	13002	0	-10.0	4.648	0.0(48)/-0.3372(13)/0.3372(12)/-0.3167(11)/-0.0597(10)/-0.2185(10)/-0.0408(9)/0.1248(9)/0.1329(9)/1.07(8)
478	train_features.csv	g-474	float64	23814	14335	0	-10.0	7.816	0.0(27)/-1.03(11)/-1.141(11)/0.3372(10)/1.069(10)/1.083(9)/-1.161(9)/0.6745(9)/1.017(9)/-1.026(9)
479	train_features.csv	g-475	float64	23814	14135	0	-10.0	8.646	0.0(17)/-1.058(13)/-1.007(12)/-1.015(10)/-1.033(10)/-1.107(10)/-1.257(10)/-1.014(9)/0.0722(9)/-1.113(9)
480	train_features.csv	g-476	float64	23814	13946	0	-10.0	10.0	0.0(25)/0.3372(14)/-0.3372(11)/1.197(10)/1.057(10)/1.005(10)/-1.147(9)/-1.054(9)/-1.087(9)/1.141(9)
481	train_features.csv	g-477	float64	23814	14444	0	-10.0	4.953	-10.0(60)/0.0(25)/0.6745(17)/0.3372(16)/-1.111(10)/1.247(9)/1.087(9)/-1.009(8)/1.178(8)/-1.078(8)
482	train_features.csv	g-478	float64	23814	14526	0	-5.851	10.0	10.0(28)/0.0(15)/-1.068(11)/-1.048(10)/-1.008(10)/-1.14(9)/-1.171(9)/1.021(9)/-1.087(9)/1.013(8)
483	train_features.csv	g-479	float64	23814	12691	0	-10.0	3.814	0.0(89)/0.3372(32)/-0.3372(20)/1.069(11)/0.0573(11)/0.6745(11)/1.006(10)/1.092(10)/0.1663(10)/-1.033(10)
484	train_features.csv	g-480	float64	23814	14238	0	-6.351	10.0	0.0(18)/-1.008(11)/-0.6745(10)/1.079(10)/0.3372(9)/-1.233(9)/-0.3372(9)/-1.01(9)/-1.04(9)/-1.006(9)
485	train_features.csv	g-481	float64	23814	8488	0	-2.382	10.0	0.0(427)/-0.0314(30)/-0.0489(29)/-0.2239(29)/-0.3372(27)/-0.0927(25)/0.0843(23)/0.0712(23)/0.0566(23)/-0.115(23)
486	train_features.csv	g-482	float64	23814	12276	0	-10.0	4.011	0.0(71)/-0.0034(12)/0.0614(12)/-0.0674(11)/-0.0829(11)/-0.0573(11)/0.2637(11)/0.0435(10)/0.0974(10)/-1.247(10)
487	train_features.csv	g-483	float64	23814	14009	0	-9.334	7.896	0.0(21)/-1.005(13)/-1.049(12)/-1.141(12)/-1.044(12)/-1.176(11)/-1.211(11)/-1.089(11)/-1.05(10)/-1.007(10)
488	train_features.csv	g-484	float64	23814	14270	0	-7.717	10.0	10.0(19)/0.0(18)/-0.3372(15)/-1.018(10)/1.076(10)/1.066(10)/-1.202(10)/-1.088(8)/-1.043(8)/0.3372(8)
489	train_features.csv	g-485	float64	23814	13718	0	-8.693	5.638	0.0(14)/0.3372(12)/0.6745(10)/-1.015(10)/1.001(9)/-1.1(9)/1.082(9)/1.118(9)/-1.405(8)/0.3959(8)
490	train_features.csv	g-486	float64	23814	14869	0	-10.0	10.0	0.0(21)/-10.0(18)/-1.001(12)/1.01(11)/1.098(10)/0.3372(9)/1.039(9)/1.069(8)/1.109(8)/1.054(8)
491	train_features.csv	g-487	float64	23814	14647	0	-9.072	10.0	0.0(17)/-0.3372(13)/-1.051(9)/-1.623(9)/0.3372(9)/-1.106(8)/-1.088(8)/1.174(8)/-1.117(8)/-1.135(8)
492	train_features.csv	g-488	float64	23814	13439	0	-5.148	7.879	0.0(27)/-1.003(12)/-0.3372(11)/-0.0249(11)/0.0988(10)/-0.0556(9)/0.0135(9)/-0.1251(9)/-0.0415(9)/-1.062(9)
493	train_features.csv	g-489	float64	23814	14551	0	-10.0	7.744	-10.0(135)/0.3372(18)/0.0(16)/1.016(11)/1.082(9)/1.084(9)/-1.125(9)/1.018(9)/1.046(9)/1.091(9)
494	train_features.csv	g-490	float64	23814	13989	0	-9.924	5.289	-1.084(11)/-1.044(10)/1.013(10)/-1.035(9)/-1.096(9)/-1.268(9)/-1.036(9)/-1.11(9)/-1.457(8)/-1.172(8)
495	train_features.csv	g-491	float64	23814	14354	0	-10.0	10.0	0.0(16)/-0.3372(11)/-1.265(10)/1.011(10)/-1.016(10)/-1.115(10)/-1.038(9)/-1.069(9)/-1.169(9)/-1.044(9)
496	train_features.csv	g-492	float64	23814	14189	0	-6.201	9.275	0.0(15)/-1.008(11)/-0.3372(11)/1.02(10)/-5.0(9)/-1.278(9)/-1.061(9)/1.23(8)/1.128(8)/1.307(8)
497	train_features.csv	g-493	float64	23814	13573	0	-10.0	7.948	0.0(30)/0.3372(12)/-1.114(9)/1.084(9)/-1.194(9)/0.0867(9)/0.1413(9)/-1.03(9)/-1.009(9)/-1.078(9)
498	train_features.csv	g-494	float64	23814	13781	0	-5.954	10.0	0.0(44)/-0.3372(11)/-0.0972(10)/-0.2199(10)/-1.05(10)/-0.2668(10)/0.3372(10)/1.033(9)/-0.201(9)/0.2776(9)
499	train_features.csv	g-495	float64	23814	14398	0	-10.0	10.0	0.0(13)/-1.008(9)/-1.063(9)/1.057(8)/0.1693(8)/1.01(8)/1.098(8)/-1.038(8)/-1.146(8)/1.174(7)
500	train_features.csv	g-496	float64	23814	11430	0	-3.72	10.0	0.0(190)/-0.3372(33)/-0.1703(22)/-0.4445(18)/-0.196(18)/-0.0658(17)/0.1922(16)/0.0331(16)/0.3372(16)/-0.0718(15)
501	train_features.csv	g-497	float64	23814	14344	0	-10.0	10.0	-10.0(21)/0.0(17)/0.3372(12)/-1.105(10)/-1.076(10)/1.076(10)/0.0544(10)/1.032(9)/-0.3372(9)/1.008(9)
502	train_features.csv	g-498	float64	23814	14252	0	-10.0	5.856	0.0(19)/1.078(11)/1.073(10)/1.023(9)/1.039(9)/1.035(9)/1.042(9)/1.137(8)/1.129(8)/1.062(8)
503	train_features.csv	g-499	float64	23814	14128	0	-10.0	10.0	0.0(16)/-1.061(11)/-1.036(11)/1.044(11)/-1.099(11)/1.009(9)/-1.081(9)/1.125(9)/1.001(9)/1.023(9)
504	train_features.csv	g-500	float64	23814	14092	0	-5.746	10.0	0.0(38)/10.0(31)/-0.3372(19)/-1.143(10)/-1.042(10)/-0.6745(10)/0.6745(10)/1.076(9)/-1.034(9)/-0.0219(9)
505	train_features.csv	g-501	float64	23814	13135	0	-10.0	8.379	0.0(52)/0.3372(31)/-0.3372(25)/-0.1494(13)/-1.001(12)/1.149(10)/1.048(10)/1.016(9)/-1.023(9)/-1.135(9)
506	train_features.csv	g-502	float64	23814	14291	0	-10.0	9.257	0.0(11)/-1.028(10)/-1.034(10)/-1.261(9)/-1.059(9)/0.0585(9)/1.066(8)/-1.255(8)/1.083(8)/-1.115(8)
507	train_features.csv	g-503	float64	23814	14792	0	-10.0	5.853	-10.0(41)/1.108(11)/1.014(10)/1.034(10)/-1.039(10)/1.006(10)/1.057(10)/1.113(10)/0.0(10)/1.047(9)
508	train_features.csv	g-504	float64	23814	14053	0	-6.166	10.0	10.0(49)/0.0(14)/-1.046(9)/-0.3372(9)/-1.031(9)/-0.2043(8)/-1.016(8)/-1.1(8)/-1.007(8)/-1.072(8)
509	train_features.csv	g-505	float64	23814	14043	0	-10.0	10.0	0.0(16)/1.079(11)/1.258(10)/-1.2(9)/1.082(9)/1.1(9)/1.063(9)/1.045(9)/1.067(9)/1.043(9)
510	train_features.csv	g-506	float64	23814	14534	0	-10.0	10.0	0.0(19)/-1.007(11)/-0.3372(11)/-10.0(10)/0.3372(9)/1.298(9)/-1.12(9)/-1.231(9)/-1.079(8)/-1.105(8)
511	train_features.csv	g-507	float64	23814	13384	0	-10.0	6.688	0.0(36)/1.089(11)/-0.3372(11)/-0.2573(10)/-1.029(10)/0.3372(10)/1.052(10)/1.049(10)/1.012(10)/1.073(10)
512	train_features.csv	g-508	float64	23814	14536	0	-10.0	5.268	-10.0(173)/0.0(21)/0.6745(15)/0.3372(10)/1.019(9)/-1.056(9)/-1.223(9)/0.4193(9)/0.383(8)/-1.089(8)
513	train_features.csv	g-509	float64	23814	14174	0	-9.596	7.412	0.0(15)/-0.3372(14)/1.147(12)/1.027(11)/1.173(10)/1.109(10)/-1.069(9)/1.34(9)/0.3372(9)/1.154(9)
514	train_features.csv	g-510	float64	23814	13802	0	-10.0	4.885	0.0(29)/1.009(12)/0.6745(11)/1.176(11)/0.3372(10)/1.187(10)/1.023(10)/-1.03(10)/-0.3372(9)/1.15(9)
515	train_features.csv	g-511	float64	23814	13957	0	-6.976	9.285	0.0(24)/-0.3372(11)/0.3372(11)/-1.039(10)/-1.011(10)/1.049(10)/-0.0751(10)/-1.021(9)/1.047(9)/1.133(8)
516	train_features.csv	g-512	float64	23814	14496	0	-7.779	10.0	10.0(74)/0.0(14)/-1.003(12)/0.035(10)/1.005(9)/-1.276(9)/-0.3372(9)/-1.004(9)/-1.083(8)/-0.6745(8)
517	train_features.csv	g-513	float64	23814	14397	0	-10.0	8.771	0.0(45)/-10.0(14)/-5.0(11)/0.3372(11)/-0.3372(11)/1.058(10)/1.151(9)/-1.005(9)/-1.28(9)/1.087(9)
518	train_features.csv	g-514	float64	23814	13863	0	-7.582	10.0	0.0(12)/1.11(11)/1.155(11)/1.245(11)/1.05(11)/1.068(10)/1.594(10)/1.036(9)/1.012(9)/1.193(9)
519	train_features.csv	g-515	float64	23814	14040	0	-10.0	10.0	0.0(16)/1.053(11)/0.3372(11)/-1.055(11)/1.076(9)/1.168(9)/1.165(9)/1.025(9)/-1.049(9)/1.096(9)
520	train_features.csv	g-516	float64	23814	13702	0	-7.931	4.228	0.0(27)/0.3372(20)/-1.069(11)/-1.023(11)/1.032(11)/-1.04(11)/-1.002(10)/-1.181(10)/-1.228(10)/-1.118(10)
521	train_features.csv	g-517	float64	23814	13456	0	-5.935	7.381	0.0(25)/-0.3372(12)/0.3372(10)/0.0668(10)/1.02(10)/1.116(9)/-0.0367(9)/0.0348(8)/-0.4155(8)/-0.4354(8)
522	train_features.csv	g-518	float64	23814	13887	0	-5.411	10.0	0.0(17)/-1.015(10)/0.3372(10)/1.189(10)/1.022(10)/-1.092(9)/-1.064(9)/1.059(9)/-1.009(9)/-1.047(9)
523	train_features.csv	g-519	float64	23814	14157	0	-5.367	10.0	1.151(12)/-1.01(11)/0.0(10)/1.255(10)/1.128(10)/1.075(10)/1.043(10)/0.0046(9)/-1.093(9)/1.317(9)
524	train_features.csv	g-520	float64	23814	14045	0	-10.0	3.874	0.0(21)/1.013(13)/-1.03(10)/1.114(10)/-0.3372(10)/1.061(9)/1.047(9)/-1.017(9)/-1.102(9)/1.104(9)
525	train_features.csv	g-521	float64	23814	14240	0	-10.0	5.106	1.13(12)/-10.0(9)/-1.27(9)/1.113(9)/1.01(9)/-1.16(9)/-1.182(9)/1.142(9)/-1.151(9)/1.038(8)
526	train_features.csv	g-522	float64	23814	14800	0	-10.0	9.637	-10.0(23)/1.065(10)/1.201(10)/-1.131(10)/1.005(9)/-1.023(9)/-1.266(9)/-1.082(9)/-0.0057(9)/-1.022(8)
527	train_features.csv	g-523	float64	23814	12650	0	-10.0	5.797	0.0(154)/0.3372(63)/-0.3372(45)/0.4863(26)/0.2883(19)/0.0394(19)/0.3359(18)/0.2358(18)/0.4875(17)/-0.2926(17)
528	train_features.csv	g-524	float64	23814	13945	0	-10.0	7.504	1.101(12)/0.0(12)/1.026(12)/1.078(11)/1.099(10)/1.229(10)/1.045(10)/-1.097(10)/1.191(9)/-1.196(9)
529	train_features.csv	g-525	float64	23814	14047	0	-8.722	10.0	0.0(20)/1.047(10)/1.073(10)/-0.3372(9)/1.084(9)/1.008(9)/-0.0261(9)/-1.156(9)/1.052(9)/1.071(9)
530	train_features.csv	g-526	float64	23814	14041	0	-10.0	5.61	0.3372(18)/-1.039(12)/-1.065(12)/-1.222(11)/0.0(10)/-0.3909(10)/-1.151(9)/-1.029(9)/-1.082(9)/-1.092(9)
531	train_features.csv	g-527	float64	23814	14037	0	-6.081	9.255	1.103(12)/1.008(12)/0.0(11)/1.202(11)/-0.3372(10)/1.145(10)/1.109(10)/1.04(10)/1.004(10)/1.005(10)
532	train_features.csv	g-528	float64	23814	13889	0	-9.237	10.0	0.0(25)/-0.3372(13)/-1.004(10)/1.058(10)/1.28(9)/-1.1(9)/-1.012(9)/1.032(9)/0.5688(9)/-1.155(8)
533	train_features.csv	g-529	float64	23814	14411	0	-10.0	10.0	0.0(19)/-1.044(13)/-1.226(10)/-1.109(10)/-1.13(10)/-1.056(10)/1.044(9)/-1.233(9)/0.3372(9)/-1.05(9)
534	train_features.csv	g-530	float64	23814	14104	0	-10.0	7.184	0.0(14)/-1.023(11)/-1.115(10)/-1.003(10)/-1.073(10)/1.096(9)/1.065(9)/-1.145(9)/-1.05(9)/-1.056(9)
535	train_features.csv	g-531	float64	23814	14282	0	-2.67	10.0	-1.028(13)/1.118(10)/1.317(10)/1.406(10)/1.024(10)/1.091(9)/-1.027(9)/1.023(8)/-1.168(8)/1.63(8)
536	train_features.csv	g-532	float64	23814	14019	0	-8.625	9.229	0.0(23)/0.3237(11)/1.1(10)/-0.3372(10)/-1.102(10)/1.133(9)/-1.003(9)/-1.079(9)/-1.075(9)/1.103(9)
537	train_features.csv	g-533	float64	23814	14510	0	-9.821	10.0	0.0(13)/0.3372(11)/1.016(10)/-1.078(10)/1.117(9)/1.028(9)/1.031(9)/-1.028(9)/-1.042(8)/1.003(8)
538	train_features.csv	g-534	float64	23814	14392	0	-10.0	5.305	-10.0(16)/0.0(15)/-1.837(9)/0.0135(8)/-1.294(8)/-1.18(8)/0.3372(8)/1.09(8)/1.049(8)/1.046(8)
539	train_features.csv	g-535	float64	23814	13848	0	-5.314	10.0	10.0(38)/0.0(27)/-0.3372(13)/1.035(11)/1.006(10)/0.3372(9)/1.091(9)/1.021(9)/1.017(9)/-1.206(9)
540	train_features.csv	g-536	float64	23814	8677	0	-3.785	5.699	0.0(485)/0.3372(91)/-0.3372(40)/-0.546(24)/-0.1953(22)/0.1872(21)/-0.058(20)/0.1787(19)/-0.4067(19)/-0.0833(19)
541	train_features.csv	g-537	float64	23814	14741	0	-9.593	8.562	-1.52(11)/1.13(9)/-1.069(9)/1.005(8)/1.093(8)/-1.411(8)/1.004(8)/-1.087(8)/-1.026(8)/1.022(8)
542	train_features.csv	g-538	float64	23814	13960	0	-10.0	7.016	0.0(21)/-1.041(12)/-1.048(11)/-1.015(11)/-1.01(10)/-1.059(10)/-1.153(10)/-1.037(10)/-1.135(10)/-1.112(9)
543	train_features.csv	g-539	float64	23814	13915	0	-7.253	10.0	0.0(31)/-0.3372(12)/-1.158(11)/0.3372(11)/0.6745(11)/1.018(10)/-1.02(10)/-1.003(10)/-1.102(9)/1.115(9)
544	train_features.csv	g-540	float64	23814	14324	0	-10.0	8.602	0.0(25)/1.024(11)/0.3372(11)/-1.117(10)/-1.272(9)/-1.365(9)/1.149(9)/1.102(9)/1.038(8)/-1.086(8)
545	train_features.csv	g-541	float64	23814	12435	0	-3.576	10.0	10.0(81)/0.0(65)/0.3372(14)/-0.4053(13)/-0.0172(12)/0.4141(12)/0.0401(11)/-0.0384(11)/-0.2907(11)/-0.1878(11)
546	train_features.csv	g-542	float64	23814	13836	0	-9.352	6.868	0.0(22)/-1.036(12)/-1.163(10)/-0.5159(10)/0.3372(10)/1.038(9)/1.199(9)/1.041(9)/-1.128(9)/1.23(9)
547	train_features.csv	g-543	float64	23814	14427	0	-10.0	10.0	0.0(19)/-0.3372(13)/1.003(12)/1.015(11)/-1.418(10)/-1.121(10)/1.265(10)/-1.024(9)/-1.061(9)/-1.041(9)
548	train_features.csv	g-544	float64	23814	14310	0	-6.46	10.0	0.0(22)/1.02(11)/-1.076(9)/1.056(9)/-0.3677(9)/-1.06(9)/1.032(9)/1.007(8)/1.087(8)/-1.054(8)
549	train_features.csv	g-545	float64	23814	13905	0	-10.0	5.186	0.0(22)/1.067(10)/1.083(10)/1.117(9)/-1.158(9)/-1.011(9)/-1.075(9)/-0.3918(9)/-1.044(9)/-1.067(9)
550	train_features.csv	g-546	float64	23814	14123	0	-10.0	10.0	0.0(31)/10.0(28)/-0.3372(20)/-1.007(15)/-1.128(12)/0.3372(12)/-1.099(10)/-1.161(10)/-1.088(9)/-1.009(9)
551	train_features.csv	g-547	float64	23814	12674	0	-10.0	7.045	0.0(89)/-0.3372(16)/-0.2995(12)/-1.126(11)/0.1312(11)/-1.044(11)/0.2414(11)/-0.2819(10)/-0.1639(10)/0.2998(10)
552	train_features.csv	g-548	float64	23814	14192	0	-10.0	9.274	0.0(32)/-0.3372(14)/1.057(11)/-0.0267(10)/1.137(9)/1.047(9)/1.002(9)/0.0118(9)/0.6745(9)/-1.028(9)
553	train_features.csv	g-549	float64	23814	13800	0	-5.914	8.431	0.0(20)/-1.095(10)/-1.059(10)/1.07(10)/0.6745(10)/1.201(9)/-1.021(9)/-1.012(9)/-0.2264(9)/0.1776(9)
554	train_features.csv	g-550	float64	23814	8466	0	-5.238	3.669	0.0(371)/0.3372(38)/0.0951(27)/0.4141(23)/0.1271(20)/-0.1595(19)/0.1028(19)/-0.1828(18)/0.348(18)/-0.2178(18)
555	train_features.csv	g-551	float64	23814	13916	0	-7.42	10.0	0.0(41)/-0.3372(19)/-0.6745(13)/10.0(11)/-1.032(10)/1.025(10)/0.3372(10)/-1.407(9)/-1.148(9)/-1.109(9)
556	train_features.csv	g-552	float64	23814	13862	0	-7.968	9.665	0.0(13)/1.035(13)/-1.007(13)/1.007(11)/-1.026(10)/1.062(9)/-1.037(9)/-1.031(9)/1.008(9)/-1.01(9)
557	train_features.csv	g-553	float64	23814	14234	0	-10.0	10.0	0.0(14)/-10.0(14)/-1.007(11)/1.365(10)/-1.11(10)/-1.044(10)/-1.114(9)/0.3372(9)/-1.202(9)/1.069(9)
558	train_features.csv	g-554	float64	23814	12563	0	-10.0	8.194	0.0(63)/0.3372(14)/0.402(12)/0.3703(11)/-0.1244(11)/0.2199(11)/0.0182(11)/0.0593(10)/0.0779(10)/-0.0232(10)
559	train_features.csv	g-555	float64	23814	14056	0	-10.0	3.473	0.0(26)/0.3372(11)/-1.125(10)/-1.102(9)/-1.03(9)/-1.184(9)/-1.01(9)/-1.056(9)/-1.16(9)/-1.079(9)
560	train_features.csv	g-556	float64	23814	14177	0	-10.0	8.134	0.0(16)/-1.382(12)/1.026(11)/-1.013(11)/-1.177(10)/-1.141(10)/-1.194(10)/-1.087(9)/-1.119(9)/-1.121(9)
561	train_features.csv	g-557	float64	23814	9927	0	-5.413	10.0	0.0(90)/0.0897(17)/0.0621(16)/-0.0621(16)/0.0344(15)/0.14(14)/-0.2182(14)/-0.0435(13)/0.0766(13)/0.0809(13)
562	train_features.csv	g-558	float64	23814	14403	0	-10.0	6.725	0.0(18)/-1.014(9)/0.3372(9)/-1.293(9)/-1.166(9)/-1.22(9)/-1.214(9)/-1.005(9)/-1.03(9)/1.007(8)
563	train_features.csv	g-559	float64	23814	14054	0	-10.0	4.385	0.0(38)/-0.3372(13)/1.082(10)/-1.082(10)/1.035(9)/1.201(9)/1.065(9)/1.001(9)/1.075(9)/0.0474(9)
564	train_features.csv	g-560	float64	23814	13584	0	-9.365	10.0	-1.028(12)/0.0(10)/-1.129(10)/-1.182(9)/1.007(9)/-1.085(9)/-1.339(9)/-1.241(9)/-1.201(8)/-1.322(8)
565	train_features.csv	g-561	float64	23814	14219	0	-10.0	5.375	-10.0(28)/0.0(25)/1.075(11)/1.11(11)/1.051(11)/-1.003(10)/0.0951(10)/-1.059(9)/0.0704(8)/-1.021(8)
566	train_features.csv	g-562	float64	23814	14069	0	-9.289	10.0	0.0(23)/1.132(11)/-1.1(11)/-1.013(11)/1.01(11)/1.109(10)/1.008(9)/-0.0428(9)/1.206(9)/1.056(9)
567	train_features.csv	g-563	float64	23814	13922	0	-8.517	10.0	0.0(41)/-0.3372(14)/0.3372(13)/1.019(11)/1.078(10)/-1.079(10)/0.0979(9)/-1.053(9)/1.014(9)/0.1973(9)
568	train_features.csv	g-564	float64	23814	14242	0	-10.0	10.0	0.0(22)/-1.088(14)/1.096(12)/-1.021(11)/-1.037(11)/1.031(10)/-0.3372(10)/-0.6745(9)/-1.128(9)/-1.073(9)
569	train_features.csv	g-565	float64	23814	14648	0	-10.0	10.0	-1.057(11)/0.0(11)/1.059(10)/1.026(9)/1.129(9)/1.055(9)/1.007(9)/-0.3372(9)/1.123(9)/1.012(9)
570	train_features.csv	g-566	float64	23814	13905	0	-7.289	9.861	0.0(39)/-0.3372(11)/1.066(10)/1.154(10)/1.09(10)/1.115(9)/1.043(9)/-1.151(9)/1.12(8)/-0.9162(8)
571	train_features.csv	g-567	float64	23814	13813	0	-10.0	5.37	0.0(19)/-1.135(14)/-1.194(10)/-1.318(9)/-1.416(9)/-1.173(9)/0.3372(9)/-1.051(9)/-1.019(9)/-1.131(9)
572	train_features.csv	g-568	float64	23814	14353	0	-10.0	6.035	-10.0(100)/-1.007(14)/-1.125(12)/-1.092(10)/-1.061(10)/1.032(9)/-1.349(9)/-1.022(9)/-1.06(9)/-1.003(9)
573	train_features.csv	g-569	float64	23814	13949	0	-10.0	4.276	-10.0(38)/0.0(28)/1.016(10)/1.003(10)/-0.0718(10)/-1.046(9)/1.039(9)/1.006(9)/0.0357(8)/-1.03(8)
574	train_features.csv	g-570	float64	23814	13940	0	-10.0	5.995	0.0(36)/-0.3372(11)/1.012(10)/-1.052(10)/1.197(9)/-1.087(9)/-0.2418(9)/0.3372(9)/-1.003(8)/-1.038(8)
575	train_features.csv	g-571	float64	23814	13544	0	-10.0	4.19	0.0(57)/0.3372(48)/0.6745(28)/-0.3372(16)/-5.0(12)/-1.171(12)/0.2808(10)/0.4101(10)/-1.372(10)/0.2867(10)
576	train_features.csv	g-572	float64	23814	14021	0	-10.0	8.045	1.228(13)/1.199(12)/1.226(12)/1.032(12)/1.06(10)/-0.3372(10)/1.166(10)/1.026(9)/1.008(9)/1.065(9)
577	train_features.csv	g-573	float64	23814	13408	0	-4.116	10.0	0.0(54)/0.3372(14)/-0.3372(14)/1.01(12)/1.125(10)/1.033(10)/-1.077(9)/0.314(9)/0.1285(9)/1.114(9)
578	train_features.csv	g-574	float64	23814	14461	0	-10.0	8.252	-1.123(9)/-1.126(9)/-1.003(9)/-1.002(9)/-1.092(8)/-1.148(8)/-1.072(8)/-1.031(8)/-1.356(8)/0.0(8)
579	train_features.csv	g-575	float64	23814	14142	0	-10.0	5.733	0.0(19)/1.026(11)/-1.088(10)/1.094(10)/-0.3372(10)/-1.227(10)/1.004(10)/-1.213(10)/1.144(9)/1.007(9)
580	train_features.csv	g-576	float64	23814	14111	0	-4.788	10.0	0.0(25)/10.0(12)/-0.3372(12)/1.069(11)/1.07(11)/1.016(10)/1.006(10)/1.116(10)/1.001(9)/1.003(9)
581	train_features.csv	g-577	float64	23814	14017	0	-8.113	10.0	0.0(28)/-0.3372(16)/-1.114(10)/10.0(10)/1.099(10)/1.074(9)/0.2391(9)/1.016(9)/0.06(8)/-0.0024(8)
582	train_features.csv	g-578	float64	23814	14106	0	-5.433	10.0	0.0(45)/0.3372(15)/10.0(13)/-0.3372(11)/-1.041(9)/-1.042(9)/-0.3726(8)/-1.026(8)/-0.3544(8)/-1.04(8)
583	train_features.csv	g-579	float64	23814	14414	0	-10.0	9.558	0.0(20)/-0.3372(10)/1.082(9)/0.6745(8)/1.129(8)/-1.133(8)/1.181(8)/0.3372(8)/1.048(8)/1.023(8)
584	train_features.csv	g-580	float64	23814	11933	0	-3.749	10.0	0.0(104)/-0.3372(16)/-0.2364(16)/-0.0688(14)/0.3271(14)/0.0863(13)/0.0149(13)/0.1397(13)/0.1632(13)/0.0583(13)
585	train_features.csv	g-581	float64	23814	13936	0	-8.576	7.814	0.0(15)/-1.001(11)/1.002(10)/-1.029(9)/-1.075(9)/-1.067(9)/-1.123(8)/-1.003(8)/-1.013(8)/-1.114(8)
586	train_features.csv	g-582	float64	23814	14222	0	-8.498	8.941	-1.089(12)/1.127(10)/-1.017(10)/1.107(10)/0.0(10)/0.3372(10)/-1.128(9)/1.082(9)/1.092(9)/-1.023(9)
587	train_features.csv	g-583	float64	23814	12908	0	-6.758	10.0	0.0(41)/0.0391(14)/-0.1851(12)/-0.0486(11)/0.0712(10)/-0.3372(10)/1.069(10)/-0.3025(10)/0.0964(9)/-0.6745(9)
588	train_features.csv	g-584	float64	23814	14150	0	-9.218	9.707	1.118(11)/1.07(11)/1.25(10)/1.202(10)/1.096(10)/1.061(9)/1.103(9)/1.089(8)/1.047(8)/1.174(8)
589	train_features.csv	g-585	float64	23814	14283	0	-8.845	5.414	0.0(11)/-1.04(10)/1.045(10)/-1.186(10)/-1.081(10)/-1.059(10)/-1.189(9)/-1.086(8)/-0.0541(8)/1.152(8)
590	train_features.csv	g-586	float64	23814	14093	0	-10.0	5.589	1.025(14)/0.0(14)/-0.3372(11)/1.037(11)/-1.03(11)/1.07(10)/0.0352(10)/-1.035(10)/1.168(9)/1.056(9)
591	train_features.csv	g-587	float64	23814	14061	0	-10.0	5.018	0.0(18)/1.034(11)/-1.073(10)/1.022(10)/-1.021(10)/-0.3372(10)/1.024(9)/1.02(9)/-1.064(9)/1.017(9)
592	train_features.csv	g-588	float64	23814	14212	0	-10.0	5.258	-10.0(34)/0.0(23)/-1.272(11)/1.105(10)/-1.222(10)/1.021(9)/-1.011(9)/-1.345(9)/-1.112(9)/1.038(9)
593	train_features.csv	g-589	float64	23814	13965	0	-9.095	8.603	0.0(22)/-1.043(11)/-1.012(11)/1.071(10)/-1.125(10)/1.275(10)/1.018(10)/-1.079(9)/1.003(9)/-1.009(9)
594	train_features.csv	g-590	float64	23814	13708	0	-10.0	4.601	0.0(42)/-0.052(12)/0.3372(12)/0.2182(11)/0.2351(9)/1.016(9)/1.063(9)/1.023(9)/1.021(8)/0.2614(8)
595	train_features.csv	g-591	float64	23814	14349	0	-10.0	10.0	0.0(17)/-1.012(11)/1.011(8)/1.062(8)/-1.085(8)/-1.111(8)/-1.189(8)/1.015(8)/1.018(8)/1.122(8)
